"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","465.78","21238835","45598"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.46","65630","44891"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","16.40","1006195","61350"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","7.12","350139","49176"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","4.00","217121","54280"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","60521","60521"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","45684","45684"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","120.48","3517300","29195"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","12.69","502227","39577"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","5.79","315806","54580"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","1.24","54061","43664"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TRUANT OFF/VISIT TEACHER","1.00","50741","50741"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","172.17","6185425","35925"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","13.96","846901","60679"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","228299","114150"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","81640","81640"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","2.00","191087","95544"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","5.00","383999","76800"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","12.00","947454","78955"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","9.00","217161","24129"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","155251","155251"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","25.38","1297262","51123"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","71.33","4349054","60969"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","709.29","31773314","44796"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","82.58","1577415","19102"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","82.58","1577415","19102"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","130.28","3058168","23473"
"13","TRAVIS COUNTY","227907","MANOR ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","922.15","36408897","39482"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","30.22","1508204","49903"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","202.92","9995678","49260"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","8.13","447266","54986"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","215.67","11126136","51588"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","87.16","4302995","49371"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","544.10","27380279","50322"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.40","87879","62879"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","CORRECTIVE THERAPIST","1.00","43200","43200"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","19.59","1152065","58811"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","10.00","560463","56046"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","11.00","682613","62056"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","4.30","260774","60647"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ORIENTATN/MOBILITY SPEC (COMS)","0.60","27419","45706"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","9.02","533554","59129"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","24.14","1682997","69732"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","0.82","43269","52774"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","9.92","484568","48848"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","7.05","384374","54503"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","15.12","829589","54871"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","113.96","6772764","59433"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","9.87","687099","69590"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","3.00","387756","129252"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","107892","107892"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","5.50","452786","82325"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","8.13","771702","94882"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","2.14","103633","48361"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","231063","231063"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","30.65","2741931","89460"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","688.71","36894974","53571"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","93.27","2079815","22298"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","93.27","2079815","22298"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","259.81","6820411","26251"
"13","TRAVIS COUNTY","227909","EANES ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","1041.79","45795200","43958"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","15.79","764017","48392"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","40.61","1815994","44721"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","280.19","12866630","45921"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","2.04","90361","44397"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","346.74","16486973","47549"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","37.04","1695013","45767"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","722.39","33718988","46677"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.52","94864","62255"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","21.24","1166290","54915"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","4.00","224107","56027"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","11.61","586826","50526"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","9.43","448150","47508"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","56171","56171"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","32.71","1216054","37173"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","40.21","2468567","61394"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","15.91","546005","34320"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SOCIAL WORKER","1.00","57699","57699"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","13.77","792183","57529"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TRUANT OFF/VISIT TEACHER","5.00","286109","57222"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","157.41","7943025","50461"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","35.00","2183070","62373"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","2.00","216839","108420"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","4.00","326809","81702"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","13.85","1104605","79753"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","5.00","148432","29686"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","167000","167000"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","60.85","4146755","68147"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","940.65","45808768","48699"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","98.87","1913832","19358"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","98.87","1913832","19358"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","410.64","11692482","28474"
"13","TRAVIS COUNTY","227910","DEL VALLE ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","1450.16","59415082","40971"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","0.13","7204","57632"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","5.17","260587","50450"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","34.09","1657786","48631"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","38.36","1853266","48316"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","14.38","716426","49837"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","92.11","4495269","48802"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.29","122425","53561"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","1.00","54430","54430"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","57380","57380"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.00","57443","57443"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","48828","48828"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","1.00","50230","50230"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","0.17","8723","52328"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","7.45","399459","53601"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.50","102745","68497"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","101000","101000"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.36","18629","52167"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.50","89880","59920"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","3.06","261749","85413"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","0.57","18982","33220"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","120800","120800"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","8.99","713785","79371"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","108.56","5608513","51664"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","14.93","337507","22608"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","14.93","337507","22608"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","16.98","542629","31960"
"13","TRAVIS COUNTY","227912","LAGO VISTA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","140.47","6488649","46194"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","4.00","180046","45012"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","28.06","1362979","48573"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","201.27","9694269","48165"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","190.31","9208331","48386"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","50.40","2532234","50238"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","NOT APPLICABLE","0.62","27723","44456"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","474.67","23005582","48467"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","0.79","38267","48704"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","17.00","1027383","60434"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","2.00","124354","62177"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","8.00","464451","58056"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","5.00","264951","52990"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","2.00","104990","52495"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","5.00","186291","37258"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","13.00","1062388","81722"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","PHYSICAL THERAPIST","1.00","53044","53044"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","7.96","425653","53493"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","9.00","412560","45840"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","70.74","4164332","58866"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","6.14","419494","68289"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","3.00","396216","132072"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","1.00","110311","110311"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","94811","94811"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","98000","98000"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","7.00","599287","85612"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","8.00","708499","88562"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","27.14","2426618","89402"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","572.55","29596532","51692"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","61.50","1279482","20803"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","61.50","1279482","20803"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","296.64","6348339","21401"
"13","TRAVIS COUNTY","227913","LAKE TRAVIS ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","930.69","37224353","39996"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","3.74","157288","42017"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","24.71","960914","38880"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.00","46696","46696"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","33.47","1455786","43492"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","2.11","96299","45646"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","65.04","2716983","41774"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","0.10","18005","172627"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","4.00","210287","52572"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","51366","51366"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LSSP/PSYCHOLOGIST","1.00","67906","67906"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OCCUPATIONAL THERAPIST","1.00","50667","50667"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","105612","52806"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","3.00","141151","47050"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","12.10","644994","53286"
"06","TRINITY COUNTY","228901","GROVETON ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","56150","56150"
